age,gender,education,marital_status,income,wealth_index,price_sensitivity,risk_perception,death_probability,trust_in_technology,ticket_price,flight_duration,comfort_expectation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,label
28,0,4,0,42026.87650310273,0.0007895110932187865,0.7389920631562439,0.2511483030636773,0.021057291342951912,0.7163865578849116,250000,5.228594382158626,0.7364673874500022,0.4122539740346844,-0.8544665062670321,0.2922526095762693,-1.180435019885239,-0.20440260731373933,0.6672623472649369,-0.3681496669891692,-0.05463795368621049,-0.4681419325244925,0.601701989470563,0.6909073425043566,-2.2309130080407695,0.4817800358066239,-1.637022409195429,-0.5377686826054677,0.2317188049735523,1.283631793503312,0.04872344536191978,-0.2800340714613457,0.18399813704933587,0.8236168121014984,-0.14375147562531967,-1.9374925567529862,-0.1711447792673823,1.93512185199099,-0.3236867024069448,2.3312106032763245,0.1239595484519394,-1.0781203545001599,0.8166746250609502,0.906581670638146,2
28,0,5,0,91054.48003921939,0.8101400907454612,0.39688797822491895,0.21785846334980966,0.007734489755240907,0.8859023776825637,250000,3.623064828808667,0.15578304793936626,0.3766565921072789,-0.04839905062857898,0.13684600798785523,0.6425498446805906,-1.0219835350143256,0.36220855263974167,-0.19868111556839854,-0.046383478771300765,0.9255980528949994,-0.6966850848464496,1.2773463422452191,0.24548672950352024,0.37486757574409696,0.9142230459945025,0.294975292682527,0.6584588768809458,0.5978910991187497,0.05651251849254236,-2.4519457204160267,2.2147516726378567,-0.828310915462721,0.9470297727062146,0.6950399388676989,0.19033058126907856,-0.8304120736040216,-0.3815092592325887,0.6051637589692321,-0.4667535400738322,-0.8135904675869851,-0.8417464162825885,-0.8488663086144741,3
41,0,5,2,60786.71376813208,0.08757456298623822,0.26292424763214706,0.36202118927167676,0.023524394907782024,0.0003070750337554884,1000000,5.29795589857454,0.2695064583864828,1.1543562861524255,-1.3929326375886175,0.046885859018390895,-1.700064946917969,-0.022766671219229605,-0.6760472447790711,-0.3984565703230503,0.5897627002104363,-0.012594201208507957,-0.2197862509378595,-0.9501507370707677,-1.1860126272073002,-1.2634982091223164,1.363597551834299,-0.9652342401331475,-0.7383753192298868,0.6410094770282845,-0.7806350203150213,0.6140513150672577,-0.8263346408128885,2.4816023285889437,-1.4808755549138266,-0.3116412609366905,-0.4890178414738048,-1.5513338111275994,-0.4039976717083885,0.0022925585465915967,0.9026622745631658,-0.5599350796053809,-2.045647171496589,0.26530184548913505,0
70,0,1,2,23721.30962026026,0.633849818735324,0.37549862202072015,0.4091058526954105,0.03457679931485754,0.6878521850421537,1000000,4.642234493030894,0.09985782447202562,1.3880900323792782,-0.5954904068068536,-0.652014123856577,0.18423808059768376,-0.2920540302498895,-0.11435305518482101,-0.5823021314299596,-0.6678671090543804,0.05317794790313622,-1.0077851950050316,-1.9477307682909732,-0.08309951488980262,0.09478594604127795,-1.2768333096760742,-1.2599344141513182,0.3372430137475276,-1.2816983503160406,0.7196955498462431,-1.3101695041743353,1.0299696497770665,1.5942723791142848,-1.9209797090066882,0.3463796197954992,1.039678629097516,0.06253700702587076,0.6949865461911242,-0.33791292919034877,-0.8479546807902447,1.8352511522124433,-0.2045666743726542,0.3901741564489703,0
53,0,3,2,66077.05626946653,0.9146164545151915,0.49775656360689635,0.4301266324631075,0.03998426200261573,0.7670116940184214,250000,9.387812976016434,0.8651439814378031,-0.13738859941677573,-0.04693432583560569,-1.3333795960353827,1.7655926938255004,2.323069327220917,-1.1184365037772128,-0.5953372747430775,0.07068670075654385,0.4949678233914439,1.4622389865751582,0.31638199897925784,-0.3628400588181685,-1.2994851469692845,-0.8027886811181215,1.1818533979923775,-0.9679899618118405,1.3997018978687406,-0.23716282930166457,0.20005912859286526,-0.09564739852967581,-0.2134606729781646,-0.9454249163665547,-0.521034053265244,-0.16762852465751674,0.837612572182089,0.9629041996564083,0.9786943920627633,2.1834326323777002,0.6401050799633317,-1.9639763356706068,-0.19553214297358965,2
57,0,2,1,223626.80342675908,0.208651913158431,0.34311551641700944,0.17045847687962806,0.024716981212147687,0.20992742727949298,1000000,1.3705956906671424,0.2962929877694993,0.5303943059247528,-1.5511170585991298,1.6964519799007398,0.6805505378190821,0.4353942484799116,-0.11894142123231492,-0.6246973662957356,0.08856013110348288,-0.2975389585302558,0.9771804785810942,1.8535978941835618,-1.0740159713896813,1.1700913320316522,0.5023841826262905,-1.1865240224250626,1.1756444306427223,1.2518921361203785,-0.27005010356871106,-0.8712397289270899,1.182991545915699,1.2496064954574266,0.6570864760512172,0.5647406850381776,0.36398810520093705,-0.2152991374979734,0.4927515820221371,-0.815322198154887,-1.472364839778122,-0.7095863245644529,-1.0297738800504392,0.7932490277272505,0
41,0,2,2,80482.2446004013,0.6652728362369108,0.24190577259175783,0.14861809154528466,0.008345370721499006,0.4896238314101744,250000,7.15229210153739,0.6944762294166634,1.7648737104525094,0.5063825384880583,0.630305916457426,0.6742992460371041,1.5797174674482222,-0.41937218691673694,-0.7531428760730741,0.1281950817761247,1.677481077398,-0.8139173388487111,-0.4853357253354296,0.8906271761901834,1.231197181029195,0.6817148948682519,-1.2939537191008974,-1.2898084181248786,-1.379940518848357,-1.1312386347126495,-0.08686723919373328,-0.723441684800102,0.1865340606003747,-0.2888721718760075,1.35741814658917,0.10955504007366114,0.6328888086253242,-0.6975564327164916,-1.2833856954225733,0.305716596391124,-0.5420018567430103,-1.6990033460868776,-0.46513853468308236,2
20,1,3,3,57843.094023249214,0.07869857670750946,0.39850202880398033,0.14771472152976958,0.020792916711506636,0.08928589891793581,2000000,8.659239366715674,0.8202211977415281,-0.06517676692225227,-0.9637610409115323,1.005731653060738,-0.8974266749486849,1.1312871063587266,0.1365409515907167,-1.0172945976908025,0.016414517053281587,0.5097397283165505,0.6188755164948907,0.10181635528233243,-0.28145990374150703,-0.28767350173282824,2.3532456386655625,0.1051946560589399,0.15417341781887925,0.46804708470848677,0.7913416988960033,0.9584273663276166,0.0060668713166423,-0.41583229980689346,0.8896788209701187,1.428363764798901,-1.0135928836963746,-0.5482556342441403,1.3678827055912481,-1.3584687818171068,-1.6105406667248163,-0.03744852814154621,-0.7536354405189579,2.2968161377522223,0
39,0,2,1,114142.85320276443,0.603755143837613,0.019172910749898242,0.4456815551059094,0.03933606704920074,0.7467498825153476,500000,9.633147261854278,0.9014182363793459,-1.0664334750651765,-1.4517209580135524,-0.08362968483892229,1.7690620531528607,0.03778059979749919,-0.7099138971419392,-0.3797123177178291,-1.4038400185519961,0.9316074949748296,0.27859233483701573,-1.5695351562232418,0.0542715670288776,1.064961615577209,0.89090855321155,-0.2706758799750176,-0.38842611515448733,-0.5467139088255513,-0.36136530378505854,-0.43718425012916096,2.2108796920161535,1.9780680081097222,1.2638101617925235,-0.6479613076975059,1.349239719323991,2.391875564012117,0.2553423332833643,1.2974919342611073,1.0478938494203813,-0.43317669394977426,-0.533551623022771,0.23659868121702657,1
70,0,1,2,67941.41570820115,0.16393172095320274,0.7724978460963139,0.25098821527313986,0.020701677603791935,0.8474560185633525,250000,2.598726038898663,0.10629711531171782,-0.3844681126994213,-1.0804177358283704,-0.16402544226013785,1.3767180946022886,-0.44371920293004485,-0.21443169008619967,-0.6399278523280171,-2.26121846365778,-0.2205555959641318,-0.6859529254992673,0.028206423740151823,0.5864062565027783,-0.7562142586486702,2.4007840563011533,-0.18421828623376477,-1.5626278875219894,1.8496152391288954,-0.04515161488355241,-0.7396582641970332,-0.17320343777904224,0.39047021776030144,-0.9572259554557493,-0.4219208205321761,-0.6516382099741754,0.6142694771512651,1.05053291868687,1.2455508359369742,0.04688286265612644,0.01567937538857723,-0.8737177289252099,1.238312136542735,3
19,1,1,1,67895.19452113616,0.735953560515178,0.1709448935675858,0.12367697005988552,0.0348568866008507,0.1081866573246606,1000000,5.781743217695745,0.8930149335126125,-1.3046459986144672,2.1759541618354867,0.49065968072538757,-0.8435900228955672,-1.740226581200323,0.008772775188144158,-1.0716986305156933,-0.9417636358072595,-0.12285566158593705,0.12432700862847032,-0.12498778531385732,0.28850164571614295,-0.13988351428623302,0.019410973932356447,2.305654507395327,-0.9353587301463556,-0.9750123113969626,1.189796766771314,0.0025800436120541324,0.6334197970139951,-0.8944977217374392,0.8343298063945592,0.17014090830930145,0.8087479499042194,-0.4844667426350817,-1.290094736885279,0.15982810301936862,0.20575379853593706,-0.14573292734754767,2.3002083850639514,0.888051969045671,0
41,0,3,3,31101.92199389492,0.3012312947939082,0.043904613630637246,0.38382887729202736,0.02540996271573668,0.8164602534328347,2000000,1.3923061958549072,0.19725277773071948,0.37181681099472264,-1.9780641418688398,-1.8346883504522455,-0.47476324181487695,-0.8709435506647398,0.07841769795665741,0.7660146553569529,-0.5311230227989046,0.8116248595640048,0.8583846974345173,-2.093044356410081,0.14500011258317796,-0.584789295607235,0.38362666766001585,-0.9944663510079147,0.4495937267844734,0.09259148652712614,-1.0468409529346683,-0.6424852697619247,0.5945249552960017,0.46005925584634305,1.3880373946879279,1.870916658353203,0.7289737639047655,-0.7520238654422171,1.1675153013400943,-0.5602650604413003,-0.8972565306329775,0.09727115807780032,-0.1867066570578923,1.4235425885842228,0
61,1,2,2,68892.92836164951,0.46339100880464623,0.6536986929050792,0.39727100324553744,0.012137033942958895,0.7715701704845336,1000000,5.492651720095797,0.7369020115909616,1.0644562081406352,0.4361230887697904,-1.1146434693531446,1.254656044926688,0.6627534577542142,0.2742837157058423,1.2326359719167155,-1.178451869050438,0.7111822682595856,0.9399195274635567,-1.037336360298614,-0.824191963688774,-0.024687249227655094,-0.5681288011785729,0.49503321141927614,-0.8965569977442499,0.18596912447273903,-0.08667712537351671,-0.9418160121297944,-2.0285388654695944,1.6774538554828882,1.033518708982358,-1.1528267309213664,-1.4989288908527638,0.2703747741827818,-0.37231376389634924,-0.5494979181565495,1.0859513637227207,-1.9983164746590505,1.3281282846441638,0.0880812820322877,1
47,1,1,3,111442.72378251009,0.5994305420276217,0.7739361288236722,0.21891389079204032,0.03982791035035141,0.3469133203708973,1000000,2.129122805868837,0.7288490193646112,-0.1210414920675384,-0.7516362710192865,-0.797774878028373,1.7961473783167576,-0.30213038512070306,-0.17416766528098634,-0.00010277460339985703,-0.055673868874349455,-1.248668532332627,2.3319836960691767,-1.1167301326664703,-1.1122452656543464,0.06624511435588262,-0.5226029245750656,0.08669255796264042,-0.6691705651441884,-0.05335499321951763,-1.5581519863633162,1.866589345067723,0.4462283607064804,0.0023524272655603175,-1.593942152647351,-1.1457693853606132,-0.17972384604322972,0.6737989072115628,-0.44242392989729595,2.0420653563217583,0.6428427323882637,0.8002904330109037,0.569256461647271,1.1271353962222617,0
55,0,1,3,36256.09226845606,0.17127341066623958,0.8138291315928432,0.09487596715277204,0.004302251358127283,0.6902895299335833,1000000,8.54107007228842,0.008503141740954234,-1.6209600494536405,-0.3501281715175616,-0.4545664225417623,-1.2646860350902882,0.3758203257384417,-0.7866936589316964,0.06647298793083903,1.0901069687881986,0.12763259648281905,0.09428915317176569,-1.5797265171330634,0.15784751158917742,-0.002663063778187417,0.14710033058241395,1.0093389279245637,0.37334457284023786,2.1483557557329584,-0.5236412180070413,-1.854845029706006,-1.2375303043399868,0.2095696127285847,-1.8549327467342116,0.8689458988684675,0.579820971226929,-1.307651629572059,0.4052324717847087,-0.09080124595096231,-0.5454152153463518,-0.5601316151414153,-0.2070339476820783,1.455997469307747,1
19,0,4,3,140743.94038497622,0.7416378186176209,0.49350918266059995,0.7369290084627342,0.026292025109482014,4.8123894311746795e-05,250000,2.0248300234482834,0.22062390831025425,1.0216508350576774,0.6039309286803327,-0.8796956794701541,-1.0037107697245766,-2.0302751513473365,0.08207327264957799,-0.6925639658695976,0.7260331654278795,0.47383794556642633,-0.23778893411130952,-0.7248546835600852,-0.9619155105972037,-0.09018371236051975,-0.5825041664106357,-0.7857888730169965,0.9148415162344212,1.6910531332380374,1.288218243816838,0.6538581305996081,0.6329023597298785,-0.2997306101051872,-0.44862622734408597,-0.6657670378417136,-0.2895261324569625,0.011120083669989556,-2.050548620309649,0.3430448824098732,-0.016556631187007897,0.9068490702116907,-0.4781304777910494,0.28799773888363966,0
38,1,4,2,56668.64766304849,0.30264034063681455,0.2053681846899853,0.23589884754543217,0.010523662608745906,0.9317976544659986,2000000,5.619595243478457,0.4919085146648673,-1.7762989615657787,0.5548187148389204,0.33280712525074635,-0.1437867564221694,0.45351484909737344,-0.17885782559576285,1.0670313567909973,0.4663332954136105,-0.13030062499669742,0.5621402638778371,0.5087703666647688,0.794441108992728,0.12728748871425696,-2.5640861317568886,-0.2244648360099071,0.6607765209973608,-1.6376026345920927,-1.5414004328043283,-0.1355998689683733,0.11771442507204298,0.35197447079251665,-0.4107755893726972,0.6591569511693851,-0.12796906537594127,0.7428650721078209,0.34993068332952115,-0.4399760448287708,-0.8903227762742769,2.1960731224372223,1.3510060456814557,-0.698565433118941,0
50,1,1,0,35148.53764412826,0.6623718599127535,0.7372276772498267,0.3585391370756685,0.003446574864214645,0.5503832353083729,250000,5.689864620934784,0.42003470666328213,-1.5459547779230411,-0.6806964191617907,0.08144723446283578,-2.171094029442515,1.0964815571992859,1.02464564210721,1.73818111507634,0.9853107386625031,0.3789275656833261,-0.18296253906767845,-0.6331824582332768,-0.12953974115212605,1.2553904794316448,-0.6668006813821523,0.11414666937988713,-0.04657702407304274,0.48712408506625887,0.23568114676977947,-0.825834648771136,-1.115137419744087,-0.9777902407690452,0.8428645509436381,-0.5850134021947422,0.21704697566498368,0.3337540569591102,-0.2767261156574905,0.09041717781107017,-0.9691480974846806,-1.4526692117355333,-1.0361547728560458,1.8297593515162798,1
29,0,3,2,108942.90821548313,0.15828305069937365,0.6997130771543372,0.22583343197898553,0.02519640346045412,0.6203388640619995,500000,9.744854481384449,0.9185734798846096,-0.17833838749471878,-1.357824006633294,1.392864689751377,0.019045160209423234,-1.7757582898062534,1.1507415009103594,-0.16379382902566175,-0.9246230443302299,-0.08799424784569565,-0.5849044402828787,1.1484892700483433,0.6486120249838769,-2.010875819751927,1.0766941254001958,-1.433821186230524,0.2176390641190103,-0.011350013296091406,1.6035417334447102,0.34740088602057934,-1.190452891558438,-0.7955226283071312,-0.9676419643977737,0.3522821795487727,-0.37595390125810735,0.6239188545209831,1.4140883351007216,0.3778579741878496,-0.6153070301521173,0.09843034724252943,-0.6268516094409847,0.01901092559715826,2
39,1,5,3,50408.92181625543,0.6881176592063503,0.24627073410317324,0.15226984612263797,0.025028151581152687,0.6646594135390986,250000,6.894826246349993,0.35974086950252315,0.25178524567549915,0.6221409737006393,2.4737591571125623,1.1857435140299846,0.3715639063567994,-1.3720804354370215,-0.5214465283925217,-0.45679626967092407,-2.2467509439556443,-0.9257832358664522,-0.3627596630524126,-0.9857721362719459,1.9209214347751724,0.07280902022329813,-1.8055503293402961,0.11874575042916895,0.8342919821936877,0.5487531156634444,0.03440488894717464,-0.07275732131780624,-0.34234610228234896,0.4157423863680704,-0.5099790540448462,0.3571983162662212,1.4909169555271975,0.27125053844457675,1.8062568288524645,-0.2739531264617071,-0.42007746534949125,-0.6417714578767905,0.07858132074138399,2
61,0,5,2,94438.9556214115,0.12818807281046174,0.903407755862793,0.3284605320005925,0.035374354993618476,0.5613690172183667,500000,3.5905626376912174,0.9369837148359623,0.42224749875835416,0.5523771930093442,-1.262850240148433,-1.4386370162357494,1.3435346536084607,0.6171545484177509,0.3414752659548451,0.6148468630582221,-1.3108914399721663,-3.427655528304998,0.3262181682959076,-1.1411981309941746,-0.35077757457491393,0.0784094808867872,-0.020798639350341912,-1.0363559765470953,0.21289602758184567,-0.5838033405437205,1.3205300792923906,2.481027646284474,0.16768360210406413,-1.0832023058942322,-1.0046860026342734,0.04258239383012694,-3.1093891456907947,-0.9932119563869357,-0.08694378874345955,0.001747613254873433,0.3948127839813999,0.07474514265992899,0.2703391379190816,1
42,1,1,3,50258.99528988932,0.4253564962699836,0.104371458082829,0.11947758587093814,0.037263059583290056,0.8567638875394631,2000000,3.167193789443246,0.4594293183925311,-0.06613955204647334,-0.2849695087881883,0.14730521396844534,0.12710696497508725,1.6800866493394657,0.8177441610899081,0.1289310440383889,-0.4745300091719938,0.9749844341928189,0.734839430207506,0.4974796820429042,1.6788731225014373,-0.07790469361674755,-0.7634449289057037,1.3376374366116903,0.27943909071367024,-0.8126073768191562,-1.111732529524027,-1.1345021754894087,1.6233194708885648,1.1124339121134772,0.34506273118684166,0.14630636481057382,-0.19699182498674522,0.21841038574197344,-0.8011606575777764,0.5166677475198146,-0.0443241332357147,-2.1073470037845925,-0.9087459463146639,-0.7832269365620879,0
66,0,1,0,57763.034808338765,0.24720607373887682,0.9826882395913257,0.3726880031657027,0.03641679528577555,0.6097018321515439,2000000,2.154233850805584,0.9643528966401658,1.7600437651348573,0.44194438380837825,0.1455258782069742,-0.5817707049953131,-0.5034990708579596,-1.3458312958641396,-0.5001554754572896,-0.41982649015113027,-0.24438025042233152,-1.637973732071693,1.533879961225971,-0.14946869440211333,1.329301492879721,0.33295034472571317,-0.3522037310984569,-1.0452595479891897,-1.0374944069814698,-1.9296115272074768,-0.5161392505724389,0.3595432656342935,-0.1471650664149204,-0.45709514616725694,-1.2125333079435001,-0.9705267016809728,-2.3514030249486453,-2.4594293862929377,-0.35730604930751575,-0.8651911408075253,-0.35823900996801616,0.9367343233673716,0.3401348111471331,0
44,1,1,1,80509.95518062275,0.7483752494281826,0.8602478109774646,0.5856838473440281,0.020536980772546076,0.9077599912404726,250000,7.808632516441536,0.7373548100248611,0.06516834108320184,-0.4458294809755354,-0.014198069764662404,1.6399459487539176,0.7799303446115337,0.579472818912714,0.47119583303235035,1.8624191219092678,0.18969099524243158,-0.8798534432943514,-0.7161099450803411,0.9132162587136149,0.6066890210461968,1.658658272441191,-0.21508459510370603,0.6142761413413215,-0.40190659620475905,1.5623269429455857,1.0116024143737674,0.5153181072539045,0.8274465608353765,0.3585037128767459,0.4563028004495981,0.40557547006634814,-0.04506318610952275,2.4288261184336486,0.1861949119531879,0.7590413720542004,-0.818622259430876,1.0747168622592582,0.3482269973672924,2
59,1,3,0,71291.91704540861,0.26203500450687456,0.6878986454790752,0.20306593133913795,0.031621320382605476,0.5823316222340089,250000,7.216809905641048,0.829334591632156,1.0346681017529358,-0.8270375650347882,-1.0848245709655016,-0.5697918621330511,1.4297898200054153,0.8959549177663008,0.9381576073898973,0.09544207786332265,-0.0036568029911966345,0.29244359119502505,0.4423595074883226,-1.4119204085742423,0.5350188686960713,1.4007063750375075,1.1507057264660183,0.13513564044673346,-0.12053832146036865,-0.42088249049502074,-0.20496182141287433,0.6016225205179703,-0.4402826083760225,-0.3638262207853691,-0.23427658520990016,-2.409040030035508,1.2990981541322906,-2.504235486905203,0.3418801482525316,1.0895091421785648,1.6270287136771202,-0.7177915638029946,-0.01008940635418549,2
45,1,4,0,18082.157032574887,0.8817173063953962,0.9387498882798329,0.18730793072300556,0.028889567607933618,0.1711224219805666,1000000,6.488894145772954,0.104876888349001,0.786954564094698,0.003962181121075194,-0.9171974456425503,1.518993087748583,0.40138139078037866,-0.9496466378785903,-0.7858184013247796,1.7636262002007375,-0.8252982988286389,-0.3215067945773522,-0.9466267525569398,-0.2830282744303684,1.2456308541934398,0.3658689101034145,-0.1488159200272403,-2.1642000682069678,0.19390772144700202,-1.8019810812383081,0.5467530782402311,-0.5344502759619867,0.5886996031241536,-2.2074133540750602,-1.361019196454556,0.26229366159020784,-0.12859315635539398,-0.5406455815979526,-0.2045133117711104,0.9136010547662473,1.8593024688037871,0.5274300065997691,-0.06658679675715384,0
